ID	X	Y	Curve
54813	9163	-1.546	Dumy_9
54814	9191	-1.569	Dumy_9
54815	9222	-1.579	Dumy_9
54816	9252	-1.591	Dumy_9
54817	9283	-1.49	Dumy_9
54818	9313	-1.398	Dumy_9
54819	9344	-1.285	Dumy_9
54820	9375	-1.24	Dumy_9
54821	9405	-1.251	Dumy_9
54822	9436	-1.282	Dumy_9
54823	9466	-1.352	Dumy_9
54824	9497	-1.464	Dumy_9
54825	9528	-1.575	Dumy_9
54826	9556	-1.669	Dumy_9
54827	9587	-1.665	Dumy_9
54828	9617	-1.594	Dumy_9
54829	9648	-1.562	Dumy_9
54830	9678	-1.457	Dumy_9
54831	9709	-1.368	Dumy_9
54832	9740	-1.345	Dumy_9
54833	9770	-1.354	Dumy_9
54834	9801	-1.386	Dumy_9
54835	9831	-1.461	Dumy_9
54836	9862	-1.539	Dumy_9
54837	9893	-1.654	Dumy_9
54838	9921	-1.759	Dumy_9
54839	9952	-1.779	Dumy_9
54840	9982	-1.747	Dumy_9
54841	10013	-1.59	Dumy_9
54842	10043	-1.398	Dumy_9
54843	10074	-1.303	Dumy_9
54844	10105	-1.259	Dumy_9
54845	10135	-1.229	Dumy_9
54846	10166	-1.256	Dumy_9
54847	10196	-1.336	Dumy_9
54848	10227	-1.456	Dumy_9
54849	10258	-1.528	Dumy_9
54850	10287	-1.573	Dumy_9
54851	10318	-1.614	Dumy_9
54852	10348	-1.585	Dumy_9
54853	10379	-1.452	Dumy_9
54854	10409	-1.377	Dumy_9
54855	10440	-1.244	Dumy_9
54856	10471	-1.206	Dumy_9
54857	10501	-1.2	Dumy_9
54858	10532	-1.179	Dumy_9
54859	10562	-1.283	Dumy_9
54860	10593	-1.374	Dumy_9
54861	10624	-1.464	Dumy_9
54862	10652	-1.524	Dumy_9
54863	10683	-1.527	Dumy_9
54864	10713	-1.459	Dumy_9
54865	10744	-1.383	Dumy_9
54866	10774	-1.309	Dumy_9
54867	10805	-1.211	Dumy_9
54868	10836	-1.171	Dumy_9
54869	10866	-1.171	Dumy_9
54870	10897	-1.176	Dumy_9
54871	10927	-1.276	Dumy_9
54872	0	-0.796	Dumy_10
54873	31	-0.922	Dumy_10
54874	60	-1.051	Dumy_10
54875	91	-1.13	Dumy_10
54876	121	-1.117	Dumy_10
54877	121	-1.117	Dumy_10
54878	152	-0.996	Dumy_10
54879	182	-0.919	Dumy_10
54880	213	-0.738	Dumy_10
54881	244	-0.648	Dumy_10
54882	274	-0.581	Dumy_10
54883	305	-0.61	Dumy_10
54884	335	-0.675	Dumy_10
54885	366	-0.792	Dumy_10
54886	397	-0.868	Dumy_10
54887	425	-0.963	Dumy_10
54888	456	-1.008	Dumy_10
54889	486	-1.008	Dumy_10
54890	517	-0.856	Dumy_10
54891	547	-0.778	Dumy_10
54892	578	-0.703	Dumy_10
54893	609	-0.638	Dumy_10
54894	639	-0.649	Dumy_10
54895	670	-0.682	Dumy_10
54896	700	-0.76	Dumy_10
54897	731	-0.871	Dumy_10
54898	762	-0.989	Dumy_10
54899	790	-1.073	Dumy_10
54900	821	-1.119	Dumy_10
54901	851	-1.085	Dumy_10
54902	882	-0.841	Dumy_10
54903	912	-0.73	Dumy_10
54904	943	-0.628	Dumy_10
54905	974	-0.517	Dumy_10
54906	1004	-0.515	Dumy_10
54907	1035	-0.557	Dumy_10
54908	1065	-0.665	Dumy_10
54909	1096	-0.777	Dumy_10
54910	1127	-0.904	Dumy_10
54911	1155	-0.982	Dumy_10
54912	1186	-1.009	Dumy_10
54913	1216	-0.974	Dumy_10
54914	1247	-0.918	Dumy_10
54915	1277	-0.694	Dumy_10
54916	1308	-0.51	Dumy_10
54917	1339	-0.426	Dumy_10
54918	1369	-0.452	Dumy_10
54919	1400	-0.452	Dumy_10
54920	1430	-0.566	Dumy_10
54921	1461	-0.659	Dumy_10
54922	1492	-0.794	Dumy_10
54923	1521	-0.885	Dumy_10
54924	1552	-0.896	Dumy_10
54925	1582	-0.852	Dumy_10
54926	1613	-0.705	Dumy_10
54927	1643	-0.595	Dumy_10
54928	1674	-0.527	Dumy_10
54929	1705	-0.47	Dumy_10
54930	1735	-0.47	Dumy_10
54931	1766	-0.441	Dumy_10
54932	1796	-0.473	Dumy_10
54933	1827	-0.583	Dumy_10
54934	1858	-0.706	Dumy_10
54935	1886	-0.809	Dumy_10
54936	1917	-0.841	Dumy_10
54937	1947	-0.8	Dumy_10
54938	1978	-0.709	Dumy_10
54939	2008	-0.56	Dumy_10
54940	2039	-0.468	Dumy_10
54941	2070	-0.462	Dumy_10
54942	2100	-0.451	Dumy_10
54943	2131	-0.495	Dumy_10
54944	2161	-0.602	Dumy_10
54945	2192	-0.701	Dumy_10
54946	2223	-0.835	Dumy_10
54947	2251	-0.916	Dumy_10
54948	2282	-0.953	Dumy_10
54949	2312	-0.898	Dumy_10
54950	2343	-0.719	Dumy_10
54951	2373	-0.562	Dumy_10
54952	2404	-0.436	Dumy_10
54953	2435	-0.406	Dumy_10
54954	2465	-0.454	Dumy_10
54955	2496	-0.507	Dumy_10
54956	2526	-0.598	Dumy_10
54957	2557	-0.681	Dumy_10
54958	2588	-0.751	Dumy_10
54959	2616	-0.834	Dumy_10
54960	2647	-0.817	Dumy_10
54961	2677	-0.753	Dumy_10
54962	2708	-0.727	Dumy_10
54963	2738	-0.578	Dumy_10
54964	2769	-0.524	Dumy_10
54965	2800	-0.498	Dumy_10
54966	2830	-0.477	Dumy_10
54967	2861	-0.506	Dumy_10
54968	2891	-0.609	Dumy_10
54969	2922	-0.737	Dumy_10
54970	2953	-0.855	Dumy_10
54971	2982	-0.975	Dumy_10
54972	3013	-0.994	Dumy_10
54973	3043	-0.925	Dumy_10
54974	3074	-0.854	Dumy_10
54975	3104	-0.745	Dumy_10
54976	3135	-0.691	Dumy_10
54977	3166	-0.705	Dumy_10
54978	3196	-0.763	Dumy_10
54979	3227	-0.857	Dumy_10
54980	3257	-0.949	Dumy_10
54981	3288	-1.066	Dumy_10
54982	3319	-1.194	Dumy_10
54983	3347	-1.216	Dumy_10
54984	3378	-1.256	Dumy_10
54985	3408	-1.194	Dumy_10
54986	3439	-1.08	Dumy_10
54987	3469	-0.908	Dumy_10
54988	3500	-0.817	Dumy_10
54989	3531	-0.809	Dumy_10
54990	3561	-0.787	Dumy_10
54991	3592	-0.829	Dumy_10
54992	3622	-0.938	Dumy_10
54993	3653	-1.07	Dumy_10
54994	3684	-1.186	Dumy_10
54995	3712	-1.256	Dumy_10
54996	3743	-1.201	Dumy_10
54997	3773	-1.222	Dumy_10
54998	3804	-1.094	Dumy_10
54999	3834	-0.991	Dumy_10
55000	3865	-0.923	Dumy_10
55001	3896	-0.895	Dumy_10
55002	3926	-0.837	Dumy_10
55003	3957	-0.855	Dumy_10
55004	3987	-0.925	Dumy_10
55005	4018	-1.059	Dumy_10
55006	4049	-1.21	Dumy_10
55007	4077	-1.322	Dumy_10
55008	4108	-1.354	Dumy_10
55009	4138	-1.32	Dumy_10
55010	4169	-1.229	Dumy_10
55011	4199	-1.133	Dumy_10
55012	4230	-1.041	Dumy_10
55013	4261	-0.973	Dumy_10
55014	4291	-1.005	Dumy_10
55015	4322	-1.044	Dumy_10
55016	4352	-1.16	Dumy_10
55017	4383	-1.29	Dumy_10
55018	4414	-1.411	Dumy_10
55019	4443	-1.521	Dumy_10
55020	4474	-1.559	Dumy_10
55021	4504	-1.473	Dumy_10
55022	4535	-1.319	Dumy_10
55023	4565	-1.172	Dumy_10
55024	4596	-1.004	Dumy_10
55025	4627	-0.955	Dumy_10
55026	4657	-0.936	Dumy_10
55027	4688	-0.97	Dumy_10
55028	4718	-1.084	Dumy_10
55029	4749	-1.227	Dumy_10
55030	4780	-1.381	Dumy_10
55031	4808	-1.473	Dumy_10
55032	4839	-1.514	Dumy_10
55033	4869	-1.432	Dumy_10
55034	4900	-1.153	Dumy_10
55035	4930	-1.06	Dumy_10
55036	4961	-0.868	Dumy_10
55037	4992	-0.848	Dumy_10
55038	5022	-0.888	Dumy_10
55039	5053	-0.885	Dumy_10
55040	5083	-0.974	Dumy_10
55041	5114	-1.114	Dumy_10
55042	5145	-1.257	Dumy_10
55043	5173	-1.363	Dumy_10
55044	5204	-1.362	Dumy_10
55045	5234	-1.354	Dumy_10
55046	5265	-1.256	Dumy_10
55047	5295	-1.156	Dumy_10
55048	5326	-1.041	Dumy_10
55049	5357	-1.023	Dumy_10
55050	5387	-1.038	Dumy_10
55051	5418	-1.097	Dumy_10
55052	5448	-1.2	Dumy_10
55053	5479	-1.351	Dumy_10
55054	5510	-1.395	Dumy_10
55055	5538	-1.525	Dumy_10
55056	5569	-1.577	Dumy_10
55057	5599	-1.492	Dumy_10
55058	5630	-1.378	Dumy_10
55059	5660	-1.317	Dumy_10
55060	5691	-1.239	Dumy_10
55061	5722	-1.181	Dumy_10
55062	5752	-1.194	Dumy_10
55063	5783	-1.244	Dumy_10
55064	5813	-1.294	Dumy_10
55065	5844	-1.414	Dumy_10
55066	5875	-1.573	Dumy_10
55067	5904	-1.693	Dumy_10
55068	5935	-1.717	Dumy_10
55069	5965	-1.731	Dumy_10
55070	5996	-1.57	Dumy_10
55071	6026	-1.465	Dumy_10
55072	6057	-1.378	Dumy_10
55073	6088	-1.333	Dumy_10
55074	6118	-1.346	Dumy_10
55075	6149	-1.341	Dumy_10
55076	6179	-1.452	Dumy_10
55077	6210	-1.598	Dumy_10
55078	6241	-1.753	Dumy_10
55079	6269	-1.849	Dumy_10
55080	6300	-1.874	Dumy_10
55081	6330	-1.87	Dumy_10
55082	6361	-1.669	Dumy_10
55083	6391	-1.516	Dumy_10
55084	6422	-1.406	Dumy_10
55085	6453	-1.422	Dumy_10
55086	6483	-1.356	Dumy_10
55087	6514	-1.469	Dumy_10
55088	6544	-1.568	Dumy_10
55089	6575	-1.645	Dumy_10
55090	6606	-1.796	Dumy_10
55091	6634	-1.889	Dumy_10
55092	6665	-1.894	Dumy_10
55093	6695	-1.834	Dumy_10
55094	6726	-1.714	Dumy_10
55095	6756	-1.545	Dumy_10
55096	6787	-1.452	Dumy_10
55097	6818	-1.444	Dumy_10
55098	6848	-1.457	Dumy_10
55099	6879	-1.496	Dumy_10
55100	6909	-1.564	Dumy_10
55101	6940	-1.705	Dumy_10
55102	6971	-1.875	Dumy_10
55103	6999	-1.918	Dumy_10
55104	7030	-1.954	Dumy_10
55105	7060	-1.769	Dumy_10
55106	7091	-1.636	Dumy_10
55107	7121	-1.517	Dumy_10
55108	7152	-1.393	Dumy_10
55109	7183	-1.347	Dumy_10
55110	7213	-1.348	Dumy_10
55111	7244	-1.371	Dumy_10
55112	7274	-1.458	Dumy_10
55113	7305	-1.531	Dumy_10
55114	7336	-1.695	Dumy_10
55115	7365	-1.788	Dumy_10
55116	7396	-1.8	Dumy_10
55117	7426	-1.756	Dumy_10
55118	7457	-1.557	Dumy_10
55119	7487	-1.425	Dumy_10
55120	7518	-1.334	Dumy_10
55121	7549	-1.283	Dumy_10
55122	7579	-1.264	Dumy_10
55123	7610	-1.337	Dumy_10
55124	7640	-1.401	Dumy_10
55125	7671	-1.536	Dumy_10
55126	7702	-1.434	Dumy_10
55127	7730	-1.573	Dumy_10
55128	7761	-1.614	Dumy_10
55129	7791	-1.623	Dumy_10
55130	7822	-1.535	Dumy_10
55131	7852	-1.345	Dumy_10
55132	7883	-1.22	Dumy_10
55133	7914	-1.177	Dumy_10
55134	7944	-1.169	Dumy_10
55135	7975	-1.218	Dumy_10
55136	8005	-1.312	Dumy_10
55137	8036	-1.405	Dumy_10
55138	8067	-1.554	Dumy_10
55139	8095	-1.562	Dumy_10
55140	8126	-1.603	Dumy_10
55141	8156	-1.562	Dumy_10
55142	8187	-1.474	Dumy_10
55143	8217	-1.306	Dumy_10
55144	8248	-1.21	Dumy_10
55145	8279	-1.118	Dumy_10
55146	8309	-1.134	Dumy_10
55147	8340	-1.224	Dumy_10
55148	8370	-1.31	Dumy_10
55149	8401	-1.436	Dumy_10
55150	8432	-1.606	Dumy_10
55151	8460	-1.688	Dumy_10
55152	8491	-1.691	Dumy_10
55153	8521	-1.647	Dumy_10
55154	8552	-1.431	Dumy_10
55155	8582	-1.347	Dumy_10
55156	8613	-1.287	Dumy_10
55157	8644	-1.23	Dumy_10
55158	8674	-1.238	Dumy_10
55159	8705	-1.288	Dumy_10
55160	8735	-1.314	Dumy_10
55161	8766	-1.394	Dumy_10
55162	8797	-1.564	Dumy_10
55163	8826	-1.682	Dumy_10
55164	8857	-1.696	Dumy_10
55165	8887	-1.536	Dumy_10
55166	8918	-1.458	Dumy_10
55167	8948	-1.333	Dumy_10
55168	8979	-1.274	Dumy_10
55169	9010	-1.216	Dumy_10
55170	9040	-1.246	Dumy_10
55171	9071	-1.295	Dumy_10
55172	9101	-1.381	Dumy_10
55173	9132	-1.488	Dumy_10
55174	9163	-1.643	Dumy_10
55175	9191	-1.653	Dumy_10
55176	9222	-1.653	Dumy_10
55177	9252	-1.661	Dumy_10
55178	9283	-1.52	Dumy_10
55179	9313	-1.412	Dumy_10
55180	9344	-1.293	Dumy_10
55181	9375	-1.254	Dumy_10
55182	9405	-1.276	Dumy_10
55183	9436	-1.318	Dumy_10
55184	9466	-1.403	Dumy_10
55185	9497	-1.544	Dumy_10
55186	9528	-1.676	Dumy_10
55187	9556	-1.785	Dumy_10
55188	9587	-1.755	Dumy_10
55189	9617	-1.647	Dumy_10
55190	9648	-1.607	Dumy_10
55191	9678	-1.474	Dumy_10
55192	9709	-1.379	Dumy_10
55193	9740	-1.366	Dumy_10
55194	9770	-1.388	Dumy_10
55195	9801	-1.433	Dumy_10
55196	9831	-1.53	Dumy_10
55197	9862	-1.623	Dumy_10
55198	9893	-1.765	Dumy_10
55199	9921	-1.894	Dumy_10
55200	9952	-1.892	Dumy_10
55201	9982	-1.828	Dumy_10
55202	10013	-1.611	Dumy_10
55203	10043	-1.382	Dumy_10
55204	10074	-1.298	Dumy_10
55205	10105	-1.267	Dumy_10
55206	10135	-1.244	Dumy_10
55207	10166	-1.283	Dumy_10
55208	10196	-1.381	Dumy_10
55209	10227	-1.532	Dumy_10
55210	10258	-1.611	Dumy_10
55211	10287	-1.655	Dumy_10
55212	10318	-1.696	Dumy_10
55213	10348	-1.645	Dumy_10
55214	10379	-1.465	Dumy_10
55215	10409	-1.387	Dumy_10
55216	10440	-1.245	Dumy_10
55217	10471	-1.213	Dumy_10
55218	10501	-1.215	Dumy_10
55219	10532	-1.198	Dumy_10
55220	10562	-1.32	Dumy_10
55221	10593	-1.428	Dumy_10
55222	10624	-1.536	Dumy_10
55223	10652	-1.601	Dumy_10
55224	10683	-1.589	Dumy_10
55225	10713	-1.493	Dumy_10
55226	10744	-1.401	Dumy_10
55227	10774	-1.323	Dumy_10
55228	10805	-1.218	Dumy_10
55229	10836	-1.18	Dumy_10
55230	10866	-1.187	Dumy_10
55231	10897	-1.198	Dumy_10
55232	10927	-1.315	Dumy_10
55233	0	-0.812	Dumy_11
55234	31	-0.925	Dumy_11
55235	60	-1.039	Dumy_11
55236	91	-1.111	Dumy_11
55237	121	-1.109	Dumy_11
55238	121	-1.109	Dumy_11
55239	152	-1.016	Dumy_11
55240	182	-0.954	Dumy_11
55241	213	-0.788	Dumy_11
55242	244	-0.705	Dumy_11
55243	274	-0.642	Dumy_11
55244	305	-0.663	Dumy_11
55245	335	-0.717	Dumy_11
55246	366	-0.818	Dumy_11
55247	397	-0.884	Dumy_11
55248	425	-0.968	Dumy_11
55249	456	-1.007	Dumy_11
55250	486	-1.01	Dumy_11
55251	517	-0.88	Dumy_11
55252	547	-0.813	Dumy_11
55253	578	-0.744	Dumy_11
55254	609	-0.682	Dumy_11
55255	639	-0.689	Dumy_11
55256	670	-0.714	Dumy_11
55257	700	-0.781	Dumy_11
55258	731	-0.878	Dumy_11
55259	762	-0.98	Dumy_11
55260	790	-1.053	Dumy_11
55261	821	-1.097	Dumy_11
55262	851	-1.075	Dumy_11
55263	882	-0.866	Dumy_11
55264	912	-0.767	Dumy_11
55265	943	-0.671	Dumy_11
55266	974	-0.564	Dumy_11
55267	1004	-0.557	Dumy_11
55268	1035	-0.59	Dumy_11
55269	1065	-0.684	Dumy_11
55270	1096	-0.784	Dumy_11
55271	1127	-0.899	Dumy_11
55272	1155	-0.968	Dumy_11
55273	1186	-0.996	Dumy_11
55274	1216	-0.971	Dumy_11
55275	1247	-0.926	Dumy_11
55276	1277	-0.723	Dumy_11
55277	1308	-0.56	Dumy_11
55278	1339	-0.482	Dumy_11
55279	1369	-0.503	Dumy_11
55280	1400	-0.497	Dumy_11
55281	1430	-0.6	Dumy_11
55282	1461	-0.682	Dumy_11
55283	1492	-0.804	Dumy_11
55284	1521	-0.886	Dumy_11
55285	1552	-0.898	Dumy_11
55286	1582	-0.86	Dumy_11
55287	1613	-0.729	Dumy_11
55288	1643	-0.63	Dumy_11
55289	1674	-0.565	Dumy_11
55290	1705	-0.509	Dumy_11
55291	1735	-0.508	Dumy_11
55292	1766	-0.479	Dumy_11
55293	1796	-0.509	Dumy_11
55294	1827	-0.61	Dumy_11
55295	1858	-0.721	Dumy_11
55296	1886	-0.815	Dumy_11
55297	1917	-0.845	Dumy_11
55298	1947	-0.81	Dumy_11
55299	1978	-0.73	Dumy_11
55300	2008	-0.596	Dumy_11
55301	2039	-0.514	Dumy_11
55302	2070	-0.507	Dumy_11
55303	2100	-0.493	Dumy_11
55304	2131	-0.53	Dumy_11
55305	2161	-0.626	Dumy_11
55306	2192	-0.713	Dumy_11
55307	2223	-0.836	Dumy_11
55308	2251	-0.911	Dumy_11
55309	2282	-0.947	Dumy_11
55310	2312	-0.902	Dumy_11
55311	2343	-0.743	Dumy_11
55312	2373	-0.603	Dumy_11
55313	2404	-0.487	Dumy_11
55314	2435	-0.458	Dumy_11
55315	2465	-0.499	Dumy_11
55316	2496	-0.544	Dumy_11
55317	2526	-0.626	Dumy_11
55318	2557	-0.7	Dumy_11
55319	2588	-0.766	Dumy_11
55320	2616	-0.843	Dumy_11
55321	2647	-0.829	Dumy_11
55322	2677	-0.773	Dumy_11
55323	2708	-0.751	Dumy_11
55324	2738	-0.614	Dumy_11
55325	2769	-0.566	Dumy_11
55326	2800	-0.54	Dumy_11
55327	2830	-0.519	Dumy_11
55328	2861	-0.544	Dumy_11
55329	2891	-0.637	Dumy_11
55330	2922	-0.751	Dumy_11
55331	2953	-0.858	Dumy_11
55332	2982	-0.966	Dumy_11
55333	3013	-0.985	Dumy_11
55334	3043	-0.931	Dumy_11
55335	3074	-0.874	Dumy_11
55336	3104	-0.777	Dumy_11
55337	3135	-0.73	Dumy_11
55338	3166	-0.739	Dumy_11
55339	3196	-0.787	Dumy_11
55340	3227	-0.867	Dumy_11
55341	3257	-0.946	Dumy_11
55342	3288	-1.046	Dumy_11
55343	3319	-1.157	Dumy_11
55344	3347	-1.183	Dumy_11
55345	3378	-1.228	Dumy_11
55346	3408	-1.184	Dumy_11
55347	3439	-1.094	Dumy_11
55348	3469	-0.946	Dumy_11
55349	3500	-0.861	Dumy_11
55350	3531	-0.847	Dumy_11
55351	3561	-0.819	Dumy_11
55352	3592	-0.85	Dumy_11
55353	3622	-0.941	Dumy_11
55354	3653	-1.05	Dumy_11
55355	3684	-1.147	Dumy_11
55356	3712	-1.211	Dumy_11
55357	3743	-1.173	Dumy_11
55358	3773	-1.2	Dumy_11
55359	3804	-1.097	Dumy_11
55360	3834	-1.011	Dumy_11
55361	3865	-0.948	Dumy_11
55362	3896	-0.918	Dumy_11
55363	3926	-0.858	Dumy_11
55364	3957	-0.868	Dumy_11
55365	3987	-0.924	Dumy_11
55366	4018	-1.036	Dumy_11
55367	4049	-1.161	Dumy_11
55368	4077	-1.26	Dumy_11
55369	4108	-1.296	Dumy_11
55370	4138	-1.279	Dumy_11
55371	4169	-1.212	Dumy_11
55372	4199	-1.138	Dumy_11
55373	4230	-1.059	Dumy_11
55374	4261	-0.995	Dumy_11
55375	4291	-1.015	Dumy_11
55376	4322	-1.038	Dumy_11
55377	4352	-1.13	Dumy_11
55378	4383	-1.237	Dumy_11
55379	4414	-1.34	Dumy_11
55380	4443	-1.432	Dumy_11
55381	4474	-1.479	Dumy_11
55382	4504	-1.429	Dumy_11
55383	4535	-1.307	Dumy_11
55384	4565	-1.181	Dumy_11
55385	4596	-1.031	Dumy_11
55386	4627	-0.978	Dumy_11
55387	4657	-0.947	Dumy_11
55388	4688	-0.964	Dumy_11
55389	4718	-1.052	Dumy_11
55390	4749	-1.166	Dumy_11
55391	4780	-1.298	Dumy_11
55392	4808	-1.376	Dumy_11
55393	4839	-1.423	Dumy_11
55394	4869	-1.375	Dumy_11
55395	4900	-1.146	Dumy_11
55396	4930	-1.07	Dumy_11
55397	4961	-0.893	Dumy_11
55398	4992	-0.864	Dumy_11
55399	5022	-0.887	Dumy_11
55400	5053	-0.873	Dumy_11
55401	5083	-0.946	Dumy_11
55402	5114	-1.062	Dumy_11
55403	5145	-1.182	Dumy_11
55404	5173	-1.278	Dumy_11
55405	5204	-1.288	Dumy_11
55406	5234	-1.295	Dumy_11
55407	5265	-1.221	Dumy_11
55408	5295	-1.143	Dumy_11
55409	5326	-1.046	Dumy_11
55410	5357	-1.026	Dumy_11
55411	5387	-1.031	Dumy_11
55412	5418	-1.073	Dumy_11
55413	5448	-1.153	Dumy_11
55414	5479	-1.28	Dumy_11
55415	5510	-1.319	Dumy_11
55416	5538	-1.426	Dumy_11
55417	5569	-1.483	Dumy_11
55418	5599	-1.433	Dumy_11
55419	5630	-1.348	Dumy_11
55420	5660	-1.297	Dumy_11
55421	5691	-1.226	Dumy_11
55422	5722	-1.171	Dumy_11
55423	5752	-1.175	Dumy_11
55424	5783	-1.209	Dumy_11
55425	5813	-1.246	Dumy_11
55426	5844	-1.345	Dumy_11
55427	5875	-1.468	Dumy_11
55428	5904	-1.583	Dumy_11
55429	5935	-1.627	Dumy_11
55430	5965	-1.656	Dumy_11
55431	5996	-1.528	Dumy_11
55432	6026	-1.446	Dumy_11
55433	6057	-1.367	Dumy_11
55434	6088	-1.318	Dumy_11
55435	6118	-1.319	Dumy_11
55436	6149	-1.303	Dumy_11
55437	6179	-1.383	Dumy_11
55438	6210	-1.493	Dumy_11
55439	6241	-1.635	Dumy_11
55440	6269	-1.74	Dumy_11
55441	6300	-1.786	Dumy_11
55442	6330	-1.794	Dumy_11
55443	6361	-1.611	Dumy_11
55444	6391	-1.479	Dumy_11
55445	6422	-1.382	Dumy_11
55446	6453	-1.378	Dumy_11
55447	6483	-1.312	Dumy_11
55448	6514	-1.389	Dumy_11
55449	6544	-1.459	Dumy_11
55450	6575	-1.522	Dumy_11
55451	6606	-1.663	Dumy_11
55452	6634	-1.768	Dumy_11
55453	6665	-1.79	Dumy_11
55454	6695	-1.738	Dumy_11
55455	6726	-1.636	Dumy_11
55456	6756	-1.49	Dumy_11
55457	6787	-1.408	Dumy_11
55458	6818	-1.387	Dumy_11
55459	6848	-1.385	Dumy_11
55460	6879	-1.404	Dumy_11
55461	6909	-1.451	Dumy_11
55462	6940	-1.564	Dumy_11
55463	6971	-1.724	Dumy_11
55464	6999	-1.781	Dumy_11
55465	7030	-1.835	Dumy_11
55466	7060	-1.666	Dumy_11
55467	7091	-1.551	Dumy_11
55468	7121	-1.452	Dumy_11
55469	7152	-1.341	Dumy_11
55470	7183	-1.289	Dumy_11
55471	7213	-1.277	Dumy_11
55472	7244	-1.284	Dumy_11
55473	7274	-1.343	Dumy_11
55474	7305	-1.397	Dumy_11
55475	7336	-1.528	Dumy_11
55476	7365	-1.623	Dumy_11
55477	7396	-1.653	Dumy_11
55478	7426	-1.63	Dumy_11
55479	7457	-1.473	Dumy_11
55480	7487	-1.368	Dumy_11
55481	7518	-1.281	Dumy_11
55482	7549	-1.227	Dumy_11
55483	7579	-1.199	Dumy_11
55484	7610	-1.249	Dumy_11
55485	7640	-1.292	Dumy_11
55486	7671	-1.391	Dumy_11
55487	7702	-1.32	Dumy_11
55488	7730	-1.427	Dumy_11
55489	7761	-1.467	Dumy_11
55490	7791	-1.484	Dumy_11
55491	7822	-1.425	Dumy_11
55492	7852	-1.274	Dumy_11
55493	7883	-1.164	Dumy_11
55494	7914	-1.119	Dumy_11
55495	7944	-1.102	Dumy_11
55496	7975	-1.134	Dumy_11
55497	8005	-1.207	Dumy_11
55498	8036	-1.284	Dumy_11
55499	8067	-1.399	Dumy_11
55500	8095	-1.417	Dumy_11
55501	8126	-1.464	Dumy_11
55502	8156	-1.449	Dumy_11
55503	8187	-1.392	Dumy_11
55504	8217	-1.255	Dumy_11
55505	8248	-1.17	Dumy_11
55506	8279	-1.084	Dumy_11
55507	8309	-1.086	Dumy_11
55508	8340	-1.149	Dumy_11
55509	8370	-1.214	Dumy_11
55510	8401	-1.315	Dumy_11
55511	8432	-1.447	Dumy_11
55512	8460	-1.526	Dumy_11
55513	8491	-1.552	Dumy_11
55514	8521	-1.534	Dumy_11
55515	8552	-1.376	Dumy_11
55516	8582	-1.301	Dumy_11
55517	8613	-1.242	Dumy_11
55518	8644	-1.184	Dumy_11
55519	8674	-1.181	Dumy_11
55520	8705	-1.215	Dumy_11
55521	8735	-1.231	Dumy_11
55522	8766	-1.295	Dumy_11
55523	8797	-1.425	Dumy_11
55524	8826	-1.529	Dumy_11
55525	8857	-1.561	Dumy_11
55526	8887	-1.449	Dumy_11
55527	8918	-1.392	Dumy_11
55528	8948	-1.284	Dumy_11
55529	8979	-1.228	Dumy_11
55530	9010	-1.169	Dumy_11
55531	9040	-1.185	Dumy_11
55532	9071	-1.217	Dumy_11
55533	9101	-1.282	Dumy_11
55534	9132	-1.362	Dumy_11
55535	9163	-1.487	Dumy_11
55536	9191	-1.511	Dumy_11
55537	9222	-1.528	Dumy_11
55538	9252	-1.547	Dumy_11
55539	9283	-1.445	Dumy_11
55540	9313	-1.36	Dumy_11
55541	9344	-1.252	Dumy_11
55542	9375	-1.21	Dumy_11
55543	9405	-1.217	Dumy_11
55544	9436	-1.241	Dumy_11
55545	9466	-1.304	Dumy_11
55546	9497	-1.408	Dumy_11
55547	9528	-1.518	Dumy_11
55548	9556	-1.627	Dumy_11
55549	9587	-1.621	Dumy_11
55550	9617	-1.543	Dumy_11
55551	9648	-1.516	Dumy_11
55552	9678	-1.414	Dumy_11
55553	9709	-1.329	Dumy_11
55554	9740	-1.307	Dumy_11
55555	9770	-1.313	Dumy_11
55556	9801	-1.34	Dumy_11
55557	9831	-1.409	Dumy_11
55558	9862	-1.481	Dumy_11
55559	9893	-1.609	Dumy_11
55560	9921	-1.74	Dumy_11
55561	9952	-1.756	Dumy_11
55562	9982	-1.706	Dumy_11
55563	10013	-1.526	Dumy_11
55564	10043	-1.343	Dumy_11
55565	10074	-1.255	Dumy_11
55566	10105	-1.213	Dumy_11
55567	10135	-1.179	Dumy_11
55568	10166	-1.199	Dumy_11
55569	10196	-1.271	Dumy_11
55570	10227	-1.381	Dumy_11
55571	10258	-1.448	Dumy_11
55572	10287	-1.495	Dumy_11
55573	10318	-1.544	Dumy_11
55574	10348	-1.516	Dumy_11
55575	10379	-1.386	Dumy_11
55576	10409	-1.318	Dumy_11
55577	10440	-1.19	Dumy_11
55578	10471	-1.155	Dumy_11
55579	10501	-1.146	Dumy_11
55580	10532	-1.122	Dumy_11
55581	10562	-1.219	Dumy_11
55582	10593	-1.302	Dumy_11
55583	10624	-1.386	Dumy_11
55584	10652	-1.445	Dumy_11
55585	10683	-1.451	Dumy_11
55586	10713	-1.39	Dumy_11
55587	10744	-1.323	Dumy_11
55588	10774	-1.255	Dumy_11
55589	10805	-1.161	Dumy_11
55590	10836	-1.122	Dumy_11
55591	10866	-1.119	Dumy_11
55592	10897	-1.119	Dumy_11
