ID	X	Y	Curve
63264	8340	11.826	21
63265	8370	11.678	21
63266	8401	11.537	21
63267	8432	11.388	21
63268	8460	11.328	21
63269	8491	11.207	21
63270	8521	11.139	21
63271	8552	11.071	21
63272	8582	11.31	21
63273	8613	11.379	21
63274	8644	11.44	21
63275	8674	11.399	21
63276	8705	11.293	21
63277	8735	11.186	21
63278	8766	11.057	21
63279	8797	10.93	21
63280	8826	10.822	21
63281	8857	10.73	21
63282	8887	10.691	21
63283	8918	10.839	21
63284	8948	10.914	21
63285	8979	10.92	21
63286	9010	10.935	21
63287	9040	10.898	21
63288	9071	10.841	21
63289	9101	10.809	21
63290	9132	10.725	21
63291	9163	10.611	21
63292	9191	10.513	21
63293	9222	10.443	21
63294	9252	10.494	21
63295	9283	10.474	21
63296	9313	10.542	21
63297	9344	10.563	21
63298	9375	10.582	21
63299	9405	10.537	21
63300	9436	10.49	21
63301	9466	10.417	21
63302	9497	10.328	21
63303	9528	10.232	21
63304	9556	10.169	21
63305	9587	10.097	21
63306	9617	10.022	21
63307	9648	9.998	21
63308	9678	9.997	21
63309	9709	10.019	21
63310	9740	10.005	21
63311	9770	9.966	21
63312	9801	9.925	21
63313	9831	9.868	21
63314	9862	9.795	21
63315	9893	9.731	21
63316	9921	9.664	21
63317	9952	9.757	21
63318	9982	10.005	21
63319	10013	10.037	21
63320	10043	10.466	21
63321	10074	10.837	21
63322	10105	10.921	21
63323	10135	10.955	21
63324	10166	10.927	21
63325	10196	10.861	21
63326	10227	10.794	21
63327	10258	10.66	21
63328	10287	10.546	21
63329	10318	10.459	21
63330	10348	10.456	21
63331	10379	10.675	21
63332	10409	11.163	21
63333	10440	11.313	21
63334	10471	11.337	21
63335	10501	11.34	21
63336	10532	11.266	21
63337	10562	11.157	21
63338	10593	11.013	21
63339	10624	10.954	21
63340	10652	10.906	21
63341	10683	10.775	21
63342	10713	10.758	21
63343	10744	10.857	21
63344	10774	10.879	21
63345	10805	11.034	21
63346	10836	11.015	21
63347	10866	10.974	21
63348	10897	10.978	21
63349	10927	10.862	21
63350	0	15.579	22
63351	31	15.37	22
63352	60	15.199	22
63353	91	15.082	22
63354	121	15.06	22
63355	152	15.036	22
63356	182	15.805	22
63357	213	16.334	22
63358	244	16.387	22
63359	274	16.134	22
63360	305	16.037	22
63361	335	15.784	22
63362	366	15.609	22
63363	397	15.421	22
63364	425	15.25	22
63365	456	15.173	22
63366	486	15.171	22
63367	517	15.11	22
63368	547	15.282	22
63369	578	15.305	22
63370	609	15.264	22
63371	639	15.124	22
63372	670	14.972	22
63373	700	14.801	22
63374	731	14.689	22
63375	762	14.537	22
63376	790	14.457	22
63377	821	14.336	22
63378	851	14.294	22
63379	882	14.886	22
63380	912	15.343	22
63381	943	15.691	22
63382	974	15.965	22
63383	1004	15.839	22
63384	1035	15.81	22
63385	1065	15.628	22
63386	1096	15.406	22
63387	1127	15.282	22
63388	1155	15.105	22
63389	1186	14.928	22
63390	1216	14.939	22
63391	1247	15.598	22
63392	1277	16.004	22
63393	1308	16.199	22
63394	1339	16.392	22
63395	1369	16.179	22
63396	1400	15.986	22
63397	1430	15.704	22
63398	1461	15.44	22
63399	1492	15.213	22
63400	1521	15.031	22
63401	1552	14.901	22
63402	1582	14.863	22
63403	1613	14.821	22
63404	1643	15.469	22
63405	1674	15.925	22
63406	1705	16.01	22
63407	1735	15.778	22
63408	1766	15.668	22
63409	1796	15.432	22
63410	1827	15.251	22
63411	1858	15.052	22
63412	1886	14.89	22
63413	1917	14.835	22
63414	1947	14.798	22
63415	1978	14.995	22
63416	2008	15.162	22
63417	2039	15.202	22
63418	2070	15.206	22
63419	2100	15.093	22
63420	2131	15.076	22
63421	2161	14.926	22
63422	2192	14.822	22
63423	2223	14.736	22
63424	2251	14.575	22
63425	2282	14.471	22
63426	2312	14.54	22
63427	2343	14.823	22
63428	2373	15.515	22
63429	2404	15.848	22
63430	2435	15.775	22
63431	2465	15.732	22
63432	2496	15.594	22
63433	2526	15.355	22
63434	2557	15.178	22
63435	2588	14.988	22
63436	2616	14.867	22
63437	2647	14.731	22
63438	2677	14.73	22
63439	2708	15.048	22
63440	2738	15.443	22
63441	2769	15.659	22
63442	2800	15.584	22
63443	2830	15.367	22
63444	2861	15.201	22
63445	2891	15.012	22
63446	2922	14.827	22
63447	2953	14.652	22
63448	2982	14.492	22
63449	3013	14.359	22
63450	3043	14.251	22
63451	3074	14.15	22
63452	3104	14.078	22
63453	3135	13.994	22
63454	3166	13.904	22
63455	3196	13.815	22
63456	3227	13.712	22
63457	3257	13.602	22
63458	3288	13.501	22
63459	3319	13.456	22
63460	3347	13.374	22
63461	3378	13.39	22
63462	3408	13.627	22
63463	3439	13.857	22
63464	3469	14.426	22
63465	3500	14.52	22
63466	3531	14.539	22
63467	3561	14.395	22
63468	3592	14.23	22
63469	3622	14.127	22
63470	3653	13.995	22
63471	3684	13.862	22
63472	3712	13.904	22
63473	3743	13.788	22
63474	3773	13.822	22
63475	3804	13.941	22
63476	3834	14.357	22
63477	3865	14.502	22
63478	3896	14.431	22
63479	3926	14.378	22
63480	3957	14.348	22
63481	3959	14.34	22
63482	3987	14.187	22
63483	4018	14.016	22
63484	4049	13.877	22
63485	4077	13.764	22
63486	4108	13.719	22
63487	4138	13.622	22
63488	4169	13.594	22
63489	4199	13.577	22
63490	4222	13.548	22
63491	4230	13.538	22
63492	4261	13.479	22
63493	4291	13.433	22
63494	4322	13.356	22
63495	4352	13.256	22
63496	4383	13.152	22
63497	4414	13.059	22
63498	4443	12.981	22
63499	4474	12.973	22
63500	4504	13.117	22
63501	4535	13.402	22
63502	4565	13.802	22
63503	4596	14.182	22
63504	4627	14.484	22
63505	4657	14.387	22
63506	4688	14.387	22
63507	4718	14.199	22
63508	4749	14.014	22
63509	4780	13.962	22
63510	4808	13.838	22
63511	4839	13.702	22
63512	4869	13.82	22
63513	4900	14.155	22
63514	4930	14.634	22
63515	4961	15.167	22
63516	4992	15.174	22
63517	5022	15.141	22
63518	5053	15.021	22
63519	5083	14.792	22
63520	5114	14.558	22
63521	5145	14.358	22
63522	5173	14.2	22
63523	5204	14.051	22
63524	5234	13.949	22
63525	5265	13.927	22
63526	5295	13.867	22
63527	5326	13.844	22
63528	5357	13.761	22
63529	5387	13.657	22
63530	5418	13.561	22
63531	5448	13.446	22
63532	5479	13.326	22
63533	5510	13.231	22
63534	5538	13.149	22
63535	5569	13.139	22
63536	5599	13.142	22
63537	5630	13.305	22
63538	5660	13.566	22
63539	5691	13.886	22
63540	5722	13.911	22
63541	5752	13.884	22
63542	5783	13.783	22
63543	5813	13.663	22
63544	5844	13.518	22
63545	5875	13.469	22
63546	5904	13.354	22
63547	5935	13.253	22
63548	5965	13.204	22
63549	5996	13.179	22
63550	6026	13.144	22
63551	6057	13.116	22
63552	6088	13.078	22
63553	6118	13.016	22
63554	6149	12.946	22
63555	6179	12.871	22
63556	6210	12.783	22
63557	6241	12.732	22
63558	6269	12.666	22
63559	6300	12.62	22
63560	6330	12.577	22
63561	6361	12.735	22
63562	6391	12.866	22
63563	6422	12.977	22
63564	6453	13.067	22
63565	6483	13.014	22
63566	6514	13.059	22
63567	6544	12.96	22
63568	6575	12.854	22
63569	6606	12.758	22
63570	6634	12.691	22
63571	6665	12.635	22
63572	6695	12.589	22
63573	6726	12.66	22
63574	6756	12.75	22
63575	6787	12.796	22
63576	6818	12.747	22
63577	6848	12.73	22
63578	6879	12.668	22
63579	6909	12.592	22
63580	6940	12.566	22
63581	6971	12.512	22
63582	6999	12.453	22
63583	7030	12.479	22
63584	7060	12.546	22
63585	7091	12.696	22
63586	7121	13.174	22
63587	7152	13.385	22
63588	7183	13.379	22
63589	7213	13.345	22
63590	7244	13.331	22
63591	7274	13.262	22
63592	7305	13.126	22
63593	7336	13.001	22
63594	7365	12.973	22
63595	7396	12.883	22
63596	7426	12.982	22
63597	7457	13.07	22
63598	7487	13.167	22
63599	7518	13.281	22
63600	7549	13.291	22
63601	7579	13.231	22
63602	7610	13.179	22
63603	7640	13.074	22
63604	7671	13.068	22
63605	7702	12.952	22
63606	7730	12.883	22
63607	7761	12.898	22
63608	7791	12.98	22
63609	7822	13.778	22
63610	7852	14.439	22
63611	7883	14.877	22
63612	7914	15.108	22
63613	7944	15.109	22
63614	7975	14.984	22
63615	8005	14.859	22
63616	8036	14.608	22
63617	8067	14.989	22
63618	8095	14.768	22
63619	8126	14.544	22
63620	8156	14.357	22
63621	8187	14.275	22
63622	8217	14.415	22
63623	8248	14.472	22
63624	8279	14.405	22
63625	8309	14.308	22
63626	8340	14.172	22
63627	8370	14.004	22
63628	8401	13.855	22
63629	8432	13.707	22
63630	8460	13.664	22
63631	8491	13.566	22
63632	8521	13.527	22
63633	8552	13.488	22
63634	8582	13.761	22
63635	8613	13.831	22
63636	8644	13.883	22
63637	8674	13.82	22
63638	8705	13.688	22
63639	8735	13.564	22
63640	8766	13.431	22
63641	8797	13.308	22
63642	8826	13.211	22
63643	8857	13.145	22
63644	8887	13.137	22
63645	8918	13.325	22
63646	8948	13.416	22
63647	8979	13.421	22
63648	9010	13.431	22
63649	9040	13.378	22
63650	9071	13.301	22
63651	9101	13.256	22
63652	9132	13.165	22
63653	9163	13.052	22
63654	9191	12.968	22
63655	9222	12.925	22
63656	9252	13.01	22
63657	9283	13.016	22
63658	9313	13.102	22
63659	9344	13.128	22
63660	9375	13.142	22
63661	9405	13.083	22
63662	9436	13.018	22
63663	9466	12.93	22
63664	9497	12.833	22
63665	9528	12.742	22
63666	9556	12.69	22
63667	9587	12.645	22
63668	9617	12.598	22
63669	9648	12.604	22
63670	9678	12.624	22
63671	9709	12.656	22
63672	9740	12.641	22
63673	9770	12.59	22
63674	9801	12.536	22
63675	9831	12.465	22
63676	9862	12.388	22
63677	9893	12.331	22
63678	9921	12.273	22
63679	9952	12.4	22
63680	9982	12.685	22
63681	10013	12.732	22
63682	10043	13.188	22
63683	10074	13.559	22
63684	10105	13.608	22
63685	10135	13.606	22
63686	10166	13.543	22
63687	10196	13.446	22
63688	10227	13.36	22
63689	10258	13.221	22
63690	10287	13.111	22
63691	10318	13.039	22
63692	10348	13.063	22
63693	10379	13.317	22
63694	10409	13.834	22
63695	10440	13.96	22
63696	10471	13.948	22
63697	10501	13.919	22
63698	10532	13.812	22
63699	10562	13.673	22
63700	10593	13.513	22
63701	10624	13.457	22
63702	10652	13.417	22
63703	10683	13.299	22
63704	10713	13.308	22
63705	10744	13.437	22
63706	10774	13.467	22
63707	10805	13.627	22
63708	10836	13.59	22
63709	10866	13.526	22
63710	10897	13.512	22
63711	10927	13.369	22
63712	0	-1.969	23
63713	31	-2.196	23
63714	60	-2.492	23
63715	91	-2.8	23
63716	121	-2.893	23
63717	152	-2.632	23
63718	182	-2.402	23
63719	213	-2.083	23
63720	244	-1.967	23
63721	274	-1.9	23
63722	305	-1.933	23
63723	335	-2.031	23
63724	366	-2.219	23
63725	397	-2.422	23
63726	425	-2.704	23
63727	456	-2.956	23
63728	486	-2.991	23
63729	517	-2.581	23
63730	547	-2.356	23
63731	578	-2.242	23
63732	609	-2.164	23
63733	639	-2.198	23
63734	670	-2.271	23
63735	700	-2.432	23
63736	731	-2.702	23
63737	762	-3.099	23
63738	790	-3.453	23
63739	821	-3.709	23
63740	851	-3.636	23
63741	882	-2.866	23
63742	912	-2.455	23
63743	943	-2.264	23
63744	974	-2.122	23
63745	1004	-2.125	23
63746	1035	-2.189	23
63747	1065	-2.362	23
63748	1096	-2.602	23
63749	1127	-3.015	23
63750	1155	-3.38	23
63751	1186	-3.591	23
63752	1216	-3.501	23
63753	1247	-3.252	23
63754	1277	-2.473	23
63755	1308	-2.145	23
63756	1339	-2.019	23
63757	1369	-2.037	23
63758	1400	-2.065	23
63759	1430	-2.223	23
63760	1461	-2.422	23
63761	1492	-2.731	23
63762	1521	-3.104	23
63763	1552	-3.275	23
63764	1582	-3.168	23
63765	1613	-2.71	23
63766	1643	-2.392	23
63767	1674	-2.275	23
63768	1705	-2.207	23
63769	1735	-2.229	23
63770	1766	-2.244	23
63771	1796	-2.321	23
63772	1827	-2.546	23
63773	1858	-2.874	23
63774	1886	-3.293	23
63775	1917	-3.521	23
63776	1947	-3.413	23
63777	1978	-3.06	23
63778	2008	-2.51	23
63779	2039	-2.329	23
63780	2070	-2.303	23
63781	2100	-2.307	23
63782	2131	-2.389	23
63783	2161	-2.596	23
63784	2192	-2.914	23
63785	2223	-3.419	23
63786	2251	-3.809	23
63787	2282	-4.038	23
63788	2312	-3.877	23
63789	2343	-3.225	23
63790	2373	-2.568	23
63791	2404	-2.328	23
63792	2435	-2.268	23
63793	2465	-2.319	23
63794	2496	-2.418	23
63795	2526	-2.605	23
63796	2557	-2.883	23
63797	2588	-3.085	23
63798	2616	-3.413	23
63799	2647	-3.453	23
63800	2677	-3.249	23
63801	2708	-3.077	23
63802	2738	-2.553	23
63803	2769	-2.423	23
63804	2800	-2.377	23
63805	2830	-2.383	23
63806	2861	-2.463	23
63807	2891	-2.661	23
63808	2922	-3.07	23
63809	2953	-3.533	23
63810	2982	-4.028	23
63811	3013	-4.222	23
63812	3043	-4.014	23
63813	3074	-3.651	23
63814	3104	-3.067	23
63815	3135	-2.775	23
63816	3166	-2.756	23
63817	3196	-2.9	23
63818	3227	-3.227	23
63819	3257	-3.622	23
63820	3288	-4.091	23
63821	3319	-4.56	23
63822	3347	-4.734	23
63823	3378	-4.871	23
63824	3408	-4.678	23
63825	3439	-4.208	23
63826	3469	-3.364	23
63827	3500	-2.889	23
63828	3531	-2.805	23
63829	3561	-2.788	23
63830	3592	-2.947	23
63831	3622	-3.316	23
63832	3653	-3.826	23
63833	3684	-4.267	23
63834	3712	-4.579	23
63835	3743	-4.486	23
63836	3773	-4.416	23
63837	3804	-3.991	23
63838	3834	-3.425	23
63839	3865	-3.05	23
63840	3896	-2.923	23
63841	3926	-2.839	23
63842	3957	-2.948	23
63843	3959	-2.957	23
63844	3987	-3.223	23
63845	4018	-3.715	23
63846	4049	-4.284	23
63847	4077	-4.761	23
63848	4108	-5.015	23
63849	4138	-4.924	23
63850	4169	-4.547	23
63851	4199	-4.007	23
63852	4222	-3.609	23
63853	4230	-3.479	23
63854	4261	-3.14	23
63855	4291	-3.191	23
63856	4322	-3.397	23
63857	4352	-3.803	23
63858	4383	-4.315	23
63859	4414	-4.76	23
63860	4443	-5.168	23
63861	4474	-5.41	23
63862	4504	-5.219	23
63863	4535	-4.64	23
63864	4565	-3.851	23
63865	4596	-3.087	23
63866	4627	-2.873	23
63867	4657	-2.849	23
63868	4688	-2.96	23
63869	4718	-3.328	23
63870	4749	-3.875	23
63871	4780	-4.49	23
63872	4808	-4.917	23
63873	4839	-5.18	23
63874	4869	-5.002	23
63875	4900	-4.099	23
63876	4930	-3.431	23
63877	4961	-2.789	23
63878	4992	-2.717	23
63879	5022	-2.789	23
63880	5053	-2.858	23
63881	5083	-3.165	23
63882	5114	-3.703	23
63883	5145	-4.265	23
63884	5173	-4.737	23
63885	5204	-4.898	23
63886	5234	-4.826	23
63887	5265	-4.457	23
63888	5295	-3.926	23
63889	5326	-3.358	23
63890	5357	-3.175	23
63891	5387	-3.248	23
63892	5418	-3.481	23
63893	5448	-3.864	23
63894	5479	-4.44	23
63895	5510	-4.55	23
63896	5538	-4.906	23
63897	5569	-5.226	23
63898	5599	-5.087	23
63899	5630	-4.65	23
63900	5660	-4.213	23
63901	5691	-3.783	23
63902	5722	-3.496	23
63903	5752	-3.518	23
63904	5783	-3.752	23
63905	5813	-4.046	23
63906	5844	-4.492	23
63907	5875	-5.012	23
63908	5904	-5.488	23
63909	5935	-5.723	23
63910	5965	-5.726	23
63911	5996	-5.273	23
63912	6026	-4.692	23
63913	6057	-4.16	23
63914	6088	-3.827	23
63915	6118	-3.806	23
63916	6149	-3.87	23
63917	6179	-4.205	23
63918	6210	-4.722	23
63919	6241	-5.269	23
63920	6269	-5.672	23
63921	6300	-5.88	23
63922	6330	-5.842	23
63923	6361	-5.303	23
63924	6391	-4.561	23
63925	6422	-3.933	23
63926	6453	-3.773	23
63927	6483	-3.662	23
63928	6514	-3.955	23
63929	6544	-4.371	23
63930	6575	-4.767	23
63931	6606	-5.242	23
63932	6634	-5.61	23
63933	6665	-5.756	23
63934	6695	-5.602	23
63935	6726	-5.19	23
63936	6756	-4.479	23
63937	6787	-3.924	23
63938	6818	-3.729	23
63939	6848	-3.755	23
63940	6879	-3.937	23
63941	6909	-4.221	23
63942	6940	-4.689	23
63943	6971	-5.262	23
63944	6999	-5.553	23
63945	7030	-5.737	23
63946	7060	-5.423	23
63947	7091	-4.913	23
63948	7121	-4.315	23
63949	7152	-3.733	23
63950	7183	-3.47	23
63951	7213	-3.477	23
63952	7244	-3.642	23
63953	7274	-3.97	23
63954	7305	-4.353	23
63955	7336	-4.888	23
63956	7365	-5.303	23
63957	7396	-5.496	23
63958	7426	-5.396	23
63959	7457	-4.854	23
63960	7487	-4.18	23
63961	7518	-3.642	23
63962	7549	-3.378	23
63963	7579	-3.367	23
63964	7610	-3.627	23
63965	7640	-3.936	23
63966	7671	-4.403	23
63967	7702	-3.911	23
63968	7730	-4.16	23
63969	7761	-4.465	23
63970	7791	-4.538	23
63971	7822	-4.313	23
63972	7852	-3.615	23
63973	7883	-3.064	23
63974	7914	-2.926	23
63975	7944	-2.961	23
63976	7975	-3.175	23
63977	8005	-3.538	23
63978	8036	-3.963	23
63979	8067	-4.472	23
63980	8095	-4.688	23
63981	8126	-4.886	23
63982	8156	-4.818	23
63983	8187	-4.487	23
63984	8217	-3.756	23
63985	8248	-3.23	23
63986	8279	-2.952	23
63987	8309	-3.006	23
63988	8340	-3.301	23
63989	8370	-3.665	23
63990	8401	-4.147	23
63991	8432	-4.738	23
63992	8460	-5.135	23
63993	8491	-5.295	23
63994	8521	-5.19	23
63995	8552	-4.573	23
63996	8582	-3.974	23
63997	8613	-3.586	23
63998	8644	-3.342	23
63999	8674	-3.395	23
64000	8705	-3.633	23
64001	8735	-3.885	23
64002	8766	-4.225	23
64003	8797	-4.755	23
64004	8826	-5.236	23
64005	8857	-5.448	23
64006	8887	-5.135	23
64007	8918	-4.726	23
64008	8948	-4.109	23
64009	8979	-3.684	23
64010	9010	-3.415	23
64011	9040	-3.498	23
64012	9071	-3.737	23
64013	9101	-4.096	23
64014	9132	-4.523	23
64015	9163	-5.051	23
64016	9191	-5.25	23
64017	9222	-5.294	23
64018	9252	-5.25	23
64019	9283	-4.848	23
64020	9313	-4.293	23
64021	9344	-3.689	23
64022	9375	-3.419	23
64023	9405	-3.468	23
64024	9436	-3.666	23
64025	9466	-4.006	23
64026	9497	-4.497	23
64027	9528	-4.986	23
64028	9556	-5.411	23
64029	9587	-5.496	23
64030	9617	-5.234	23
64031	9648	-4.948	23
64032	9678	-4.395	23
64033	9709	-3.87	23
64034	9740	-3.68	23
64035	9770	-3.756	23
64036	9801	-3.942	23
64037	9831	-4.292	23
64038	9862	-4.688	23
64039	9893	-5.154	23
64040	9921	-5.606	23
64041	9952	-5.777	23
64042	9982	-5.635	23
64043	10013	-5.041	23
64044	10043	-4.031	23
64045	10074	-3.425	23
64046	10105	-3.246	23
64047	10135	-3.238	23
64048	10166	-3.409	23
64049	10196	-3.791	23
64050	10227	-4.332	23
64051	10258	-4.665	23
64052	10287	-4.888	23
64053	10318	-5.117	23
64054	10348	-5.038	23
64055	10379	-4.529	23
64056	10409	-4.033	23
64057	10440	-3.437	23
64058	10471	-3.246	23
64059	10501	-3.291	23
64060	10532	-3.387	23
64061	10562	-3.798	23
64062	10593	-4.256	23
64063	10624	-4.625	23
64064	10652	-4.912	23
64065	10683	-4.994	23
64066	10713	-4.768	23
64067	10744	-4.391	23
64068	10774	-3.947	23
64069	10805	-3.46	23
64070	10836	-3.266	23
64071	10866	-3.327	23
64072	10897	-3.462	23
64073	10927	-3.878	23
64074	0	5.309	24
64075	31	5.221	24
64076	60	5.134	24
64077	91	5.044	24
64078	121	4.988	24
64079	152	4.95	24
64080	182	5.154	24
64081	213	5.352	24
64082	244	5.456	24
64083	274	5.432	24
64084	305	5.402	24
64085	335	5.298	24
64086	366	5.194	24
64087	397	5.074	24
64088	425	4.954	24
64089	456	4.854	24
64090	486	4.795	24
64091	517	4.746	24
64092	547	4.781	24
64093	578	4.796	24
64094	609	4.797	24
64095	639	4.76	24
64096	670	4.689	24
64097	700	4.586	24
64098	731	4.483	24
64099	762	4.363	24
64100	790	4.261	24
64101	821	4.145	24
64102	851	4.068	24
64103	882	4.197	24
64104	912	4.339	24
64105	943	4.476	24
64106	974	4.611	24
64107	1004	4.626	24
64108	1035	4.632	24
64109	1065	4.565	24
64110	1096	4.466	24
64111	1127	4.379	24
64112	1155	4.274	24
64113	1186	4.163	24
64114	1216	4.12	24
64115	1247	4.292	24
64116	1277	4.45	24
64117	1308	4.577	24
64118	1339	4.723	24
64119	1369	4.746	24
64120	1400	4.714	24
64121	1430	4.62	24
64122	1461	4.507	24
64123	1492	4.391	24
64124	1521	4.28	24
64125	1552	4.183	24
64126	1582	4.128	24
64127	1613	4.097	24
64128	1643	4.28	24
64129	1674	4.459	24
64130	1705	4.559	24
64131	1735	4.546	24
64132	1766	4.525	24
64133	1796	4.436	24
64134	1827	4.344	24
64135	1858	4.237	24
64136	1886	4.133	24
64137	1917	4.056	24
64138	1947	4.003	24
64139	1978	4.041	24
64140	2008	4.1	24
64141	2039	4.139	24
64142	2070	4.172	24
64143	2100	4.161	24
64144	2131	4.149	24
64145	2161	4.078	24
64146	2192	4.002	24
64147	2223	3.924	24
64148	2251	3.822	24
64149	2282	3.728	24
64150	2312	3.7	24
64151	2343	3.764	24
64152	2373	3.975	24
64153	2404	4.132	24
64154	2435	4.184	24
64155	2465	4.22	24
64156	2496	4.2	24
64157	2526	4.12	24
64158	2557	4.035	24
64159	2588	3.935	24
64160	2616	3.849	24
64161	2647	3.757	24
64162	2677	3.718	24
64163	2708	3.797	24
64164	2738	3.933	24
64165	2769	4.048	24
64166	2800	4.087	24
64167	2830	4.064	24
64168	2861	4.021	24
64169	2891	3.942	24
64170	2922	3.849	24
64171	2953	3.748	24
64172	2982	3.646	24
64173	3013	3.548	24
64174	3043	3.472	24
64175	3074	3.419	24
64176	3104	3.389	24
64177	3135	3.366	24
64178	3166	3.346	24
64179	3196	3.317	24
64180	3227	3.261	24
64181	3257	3.179	24
64182	3288	3.086	24
64183	3319	3.001	24
64184	3347	2.906	24
64185	3378	2.834	24
64186	3408	2.847	24
64187	3439	2.894	24
64188	3469	3.06	24
64189	3500	3.127	24
64190	3531	3.17	24
64191	3561	3.152	24
64192	3592	3.099	24
64193	3622	3.035	24
64194	3653	2.952	24
64195	3684	2.86	24
64196	3712	2.814	24
64197	3743	2.73	24
64198	3773	2.699	24
64199	3804	2.72	24
64200	3834	2.848	24
64201	3865	2.929	24
64202	3896	2.953	24
64203	3926	2.963	24
64204	3957	2.956	24
64205	3959	2.953	24
64206	3987	2.888	24
64207	4018	2.803	24
64208	4049	2.715	24
64209	4077	2.632	24
64210	4108	2.565	24
64211	4138	2.501	24
64212	4169	2.477	24
64213	4199	2.472	24
64214	4222	2.472	24
64215	4230	2.473	24
64216	4261	2.473	24
64217	4291	2.468	24
64218	4322	2.432	24
64219	4352	2.366	24
64220	4383	2.287	24
64221	4414	2.202	24
64222	4443	2.118	24
64223	4474	2.053	24
64224	4504	2.049	24
64225	4535	2.116	24
64226	4565	2.243	24
64227	4596	2.39	24
64228	4627	2.531	24
64229	4657	2.554	24
64230	4688	2.569	24
64231	4718	2.507	24
64232	4749	2.428	24
64233	4780	2.376	24
64234	4808	2.302	24
64235	4839	2.221	24
64236	4869	2.224	24
64237	4900	2.323	24
64238	4930	2.493	24
64239	4961	2.71	24
64240	4992	2.802	24
64241	5022	2.857	24
64242	5053	2.859	24
64243	5083	2.798	24
64244	5114	2.718	24
64245	5145	2.634	24
64246	5173	2.553	24
64247	5204	2.473	24
64248	5234	2.42	24
64249	5265	2.411	24
64250	5295	2.408	24
64251	5326	2.425	24
64252	5357	2.432	24
64253	5387	2.422	24
64254	5418	2.388	24
64255	5448	2.325	24
64256	5479	2.249	24
64257	5510	2.171	24
64258	5538	2.093	24
64259	5569	2.034	24
64260	5599	1.996	24
64261	5630	2.027	24
64262	5660	2.109	24
64263	5691	2.23	24
64264	5722	2.283	24
64265	5752	2.306	24
64266	5783	2.283	24
64267	5813	2.225	24
64268	5844	2.148	24
64269	5875	2.089	24
64270	5904	2.009	24
64271	5935	1.932	24
64272	5965	1.883	24
64273	5996	1.862	24
64274	6026	1.854	24
64275	6057	1.859	24
64276	6088	1.868	24
64277	6118	1.861	24
64278	6149	1.828	24
64279	6179	1.771	24
64280	6210	1.701	24
64281	6241	1.633	24
64282	6269	1.559	24
64283	6300	1.488	24
64284	6330	1.433	24
64285	6361	1.457	24
64286	6391	1.497	24
64287	6422	1.547	24
64288	6453	1.601	24
64289	6483	1.606	24
64290	6514	1.615	24
64291	6544	1.564	24
64292	6575	1.497	24
64293	6606	1.423	24
64294	6634	1.353	24
64295	6665	1.285	24
64296	6695	1.236	24
64297	6726	1.242	24
64298	6756	1.272	24
64299	6787	1.305	24
64300	6818	1.319	24
64301	6848	1.33	24
64302	6879	1.307	24
64303	6909	1.257	24
64304	6940	1.211	24
64305	6971	1.153	24
64306	6999	1.089	24
64307	7030	1.047	24
64308	7060	1.036	24
64309	7091	1.073	24
64310	7121	1.224	24
64311	7152	1.331	24
64312	7183	1.384	24
64313	7213	1.411	24
64314	7244	1.42	24
64315	7274	1.391	24
64316	7305	1.332	24
64317	7336	1.266	24
64318	7365	1.219	24
64319	7396	1.16	24
64320	7426	1.167	24
64321	7457	1.199	24
64322	7487	1.25	24
64323	7518	1.319	24
64324	7549	1.37	24
64325	7579	1.389	24
64326	7610	1.385	24
64327	7640	1.343	24
64328	7671	1.316	24
64329	7702	1.256	24
64330	7730	1.201	24
64331	7761	1.17	24
64332	7791	1.176	24
64333	7822	1.41	24
64334	7852	1.658	24
64335	7883	1.874	24
64336	7914	2.044	24
64337	7944	2.133	24
64338	7975	2.157	24
64339	8005	2.146	24
64340	8036	2.086	24
64341	8067	2.189	24
64342	8095	2.14	24
64343	8126	2.076	24
64344	8156	2.028	24
64345	8187	2.026	24
64346	8217	2.102	24
64347	8248	2.175	24
64348	8279	2.221	24
64349	8309	2.243	24
64350	8340	2.228	24
64351	8370	2.175	24
64352	8401	2.113	24
64353	8432	2.042	24
64354	8460	1.991	24
64355	8491	1.927	24
64356	8521	1.894	24
64357	8552	1.882	24
64358	8582	1.973	24
64359	8613	2.032	24
64360	8644	2.092	24
64361	8674	2.109	24
64362	8705	2.08	24
64363	8735	2.024	24
64364	8766	1.953	24
64365	8797	1.877	24
64366	8826	1.803	24
64367	8857	1.737	24
64368	8887	1.704	24
64369	8918	1.749	24
64370	8948	1.792	24
64371	8979	1.821	24
64372	9010	1.857	24
64373	9040	1.866	24
64374	9071	1.844	24
64375	9101	1.806	24
64376	9132	1.746	24
64377	9163	1.672	24
64378	9191	1.598	24
64379	9222	1.535	24
64380	9252	1.526	24
64381	9283	1.522	24
64382	9313	1.556	24
64383	9344	1.586	24
64384	9375	1.62	24
64385	9405	1.625	24
64386	9436	1.603	24
64387	9466	1.552	24
64388	9497	1.487	24
64389	9528	1.416	24
64390	9556	1.352	24
64391	9587	1.288	24
64392	9617	1.241	24
64393	9648	1.23	24
64394	9678	1.238	24
64395	9709	1.262	24
64396	9740	1.282	24
64397	9770	1.283	24
64398	9801	1.259	24
64399	9831	1.209	24
64400	9862	1.146	24
64401	9893	1.082	24
64402	9921	1.015	24
64403	9952	0.999	24
64404	9982	1.051	24
64405	10013	1.069	24
64406	10043	1.214	24
